route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"SV",4,919,"Wall St./Pier 11",6208,0,62,83
"SV",4,920,"Wall St./Pier 11",6308,0,63,83
"SV",4,921,"Wall St./Pier 11",6210,0,62,83
"SV",4,922,"Wall St./Pier 11",6310,0,63,83
"RES",1,923,"Rockaway",10105,0,101,44
"RES",1,924,"Rockaway",10107,0,101,44
"RES",1,925,"Rockaway",10109,0,101,44
"RES",1,926,"Rockaway",10111,0,101,44
"RES",1,927,"Rockaway",10113,0,101,44
"RES",1,930,"Rockaway",10115,0,101,44
"RES",1,937,"Rockaway",10117,0,101,44
"RES",1,938,"Rockaway",10119,0,101,44
"RES",1,939,"Rockaway",10121,0,101,44
"RES",1,940,"Rockaway",10123,0,101,44
"RES",1,941,"Rockaway",10125,0,101,44
"RES",1,942,"Rockaway",10127,0,101,44
"RES",1,943,"Rockaway",10129,0,101,44
"RES",1,944,"Rockaway East",10106,1,101,132
"RES",1,945,"Rockaway East",10108,1,101,132
"RES",1,946,"Rockaway East",10110,1,101,132
"RES",1,947,"Rockaway East",10112,1,101,132
"RES",1,948,"Rockaway East",10114,1,101,132
"RES",1,949,"Rockaway East",10116,1,101,132
"RES",1,950,"Rockaway East",10118,1,101,132
"RES",1,951,"Rockaway East",10120,1,101,132
"RES",1,952,"Rockaway East",10122,1,101,132
"RES",1,953,"Rockaway East",10124,1,101,132
"RES",1,954,"Rockaway East",10126,1,101,132
"RES",1,955,"Rockaway East",10128,1,101,132
"RES",1,956,"Rockaway East",10130,1,101,132
"RES",1,957,"Rockaway East",10131,1,101,132
"RES",4,958,"Rockaway",10101,0,101,44
"RES",4,959,"Rockaway",10103,0,101,44
"RES",4,960,"Rockaway",10105,0,101,44
"RES",4,961,"Rockaway",10107,0,102,44
"RES",4,962,"Rockaway",10109,0,101,44
"RES",4,963,"Rockaway",10111,0,102,44
"RES",4,964,"Rockaway",10113,0,101,44
"RES",4,965,"Rockaway",10115,0,102,44
"RES",4,966,"Rockaway",10117,0,101,44
"RES",4,967,"Rockaway",10119,0,102,44
"RES",4,968,"Rockaway",10121,0,101,44
"RES",4,969,"Rockaway",10123,0,102,44
"RES",4,970,"Rockaway East",10102,1,101,132
"RES",4,971,"Rockaway East",10104,1,101,132
"RES",4,972,"Rockaway East",10106,1,101,132
"RES",4,973,"Rockaway East",10108,1,102,132
"RES",4,974,"Rockaway East",10110,1,101,132
"RES",4,975,"Rockaway East",10112,1,102,132
"RES",4,976,"Rockaway East",10114,1,101,132
"RES",4,977,"Rockaway East",10116,1,102,132
"RES",4,978,"Rockaway East",10118,1,101,132
"RES",4,979,"Rockaway East",10120,1,102,132
"RES",4,980,"Rockaway East",10122,1,101,132
"RES",4,981,"Rockaway East",10124,1,102,132
"RWS",1,982,"Rockaway",20109,0,201,27
"RWS",1,983,"Rockaway",20111,0,201,27
"RWS",1,984,"Rockaway",20113,0,201,27
"RWS",1,985,"Rockaway",20115,0,201,27
"RWS",1,986,"Rockaway",20117,0,201,27
"RWS",1,987,"Rockaway",20119,0,201,27
"RWS",1,988,"Rockaway",20121,0,201,27
"RWS",1,989,"Rockaway",20123,0,201,27
"RWS",1,990,"Rockaway",20125,0,201,27
"RWS",1,991,"Rockaway",20127,0,201,27
"RWS",1,992,"Rockaway",20129,0,201,27
"RWS",1,993,"Rockaway West",20106,1,201,35
"RWS",1,994,"Rockaway West",20108,1,201,35
"RWS",1,995,"Rockaway West",20110,1,201,35
"RWS",1,996,"Rockaway West",20112,1,201,35
"RWS",1,997,"Rockaway West",20114,1,201,35
"RWS",1,998,"Rockaway West",20116,1,201,35
"RWS",1,999,"Rockaway West",20118,1,201,35
"RWS",1,1000,"Rockaway West",20120,1,201,35
"RWS",1,1001,"Rockaway West",20122,1,201,35
"RWS",1,1002,"Rockaway West",20124,1,201,35
"RWS",1,1003,"Rockaway West",20126,1,201,35
"RWS",1,1004,"Rockaway West",20128,1,201,35
"RWS",1,1005,"Rockaway West",20130,1,201,35
"RWS",1,1006,"Rockaway West",20131,1,201,35
"RWS",4,1007,"Rockaway",20101,0,201,4
"RWS",4,1008,"Rockaway",20103,0,201,4
"RWS",4,1009,"Rockaway",20105,0,201,4
"RWS",4,1010,"Rockaway",20107,0,201,4
"RWS",4,1011,"Rockaway",20109,0,201,4
"RWS",4,1012,"Rockaway",20111,0,201,4
"RWS",4,1013,"Rockaway",20113,0,201,4
"RWS",4,1014,"Rockaway",20115,0,201,4
"RWS",4,1015,"Rockaway",20117,0,201,4
"RWS",4,1016,"Rockaway",20119,0,201,4
"RWS",4,1017,"Rockaway",20121,0,201,4
"RWS",4,1018,"Rockaway",20123,0,201,4
"RWS",4,1019,"Rockaway West",20102,1,201,2
"RWS",4,1020,"Rockaway West",20104,1,201,2
"RWS",4,1021,"Rockaway West",20106,1,201,2
"RWS",4,1022,"Rockaway West",20108,1,201,2
"RWS",4,1023,"Rockaway West",20110,1,201,2
"RWS",4,1024,"Rockaway West",20112,1,201,2
"RWS",4,1025,"Rockaway West",20114,1,201,2
"RWS",4,1026,"Rockaway West",20116,1,201,2
"RWS",4,1027,"Rockaway West",20118,1,201,2
"RWS",4,1028,"Rockaway West",20120,1,201,2
"RWS",4,1029,"Rockaway West",20122,1,201,2
"RWS",4,1030,"Rockaway West",20124,1,201,2
"SG",4,1031,"St. George",8301,0,83,71
"SG",4,1094,"St. George",8104,0,81,71
"SG",4,1095,"St. George",8303,0,83,71
"SG",4,1096,"St. George",8106,0,81,71
"SG",4,1097,"St. George",8305,0,83,71
"SG",4,1098,"St. George",8108,0,81,71
"SG",4,1099,"St. George",8307,0,83,71
"SG",4,1100,"St. George",8110,0,81,71
"SG",4,1101,"St. George",8309,0,83,71
"SG",4,1102,"St. George",8112,0,81,71
"SG",4,1103,"St. George",8311,0,83,71
"SG",4,1104,"St. George",8114,0,81,71
"SG",4,1105,"St. George",8215,0,82,71
"SG",4,1106,"St. George",8116,0,81,71
"SG",4,1107,"St. George",8217,0,82,71
"SG",4,1108,"Midtown West/W 39th St-Pier 79",8302,1,83,16
"SG",4,1109,"Midtown West/W 39th St-Pier 79",8105,1,81,16
"SG",4,1110,"Midtown West/W 39th St-Pier 79",8304,1,83,16
"SG",4,1111,"Midtown West/W 39th St-Pier 79",8107,1,81,16
"SG",4,1112,"Midtown West/W 39th St-Pier 79",8306,1,83,16
"SG",4,1113,"Midtown West/W 39th St-Pier 79",8109,1,81,16
"SG",4,1114,"Midtown West/W 39th St-Pier 79",8308,1,83,16
"SG",4,1115,"Midtown West/W 39th St-Pier 79",8111,1,81,16
"SG",4,1116,"Midtown West/W 39th St-Pier 79",8310,1,83,16
"SG",4,1117,"Midtown West/W 39th St-Pier 79",8113,1,81,16
"SG",4,1118,"Midtown West/W 39th St-Pier 79",8312,1,83,16
"SG",4,1119,"Midtown West/W 39th St-Pier 79",8115,1,81,16
"SG",4,1120,"Midtown West/W 39th St-Pier 79",8216,1,82,16
"SG",4,1121,"Midtown West/W 39th St-Pier 79",8117,1,81,16
"ER",1,3194,"Hunters Point South",1301,1,13,82
"ER",1,3195,"Hunters Point South",1401,1,14,82
"ER",1,3196,"Hunters Point South",1501,1,15,82
"ER",1,3248,"Wall St./Pier 11",1101,0,11,81
"ER",1,3249,"Wall St./Pier 11",1201,0,12,81
"ER",1,3250,"Wall St./Pier 11",1302,0,13,81
"ER",1,3251,"Wall St./Pier 11",1402,0,14,81
"ER",1,3252,"Wall St./Pier 11",1502,0,15,81
"ER",4,3281,"Hunters Point South",1201,1,12,82
"ER",4,3282,"Hunters Point South",1102,1,11,82
"ER",4,3284,"Hunters Point South",1104,1,11,82
"ER",4,3286,"Hunters Point South",1106,1,11,82
"ER",4,3288,"Hunters Point South",1108,1,11,82
"ER",4,3290,"Hunters Point South",1110,1,11,82
"ER",4,3292,"Hunters Point South",1112,1,11,82
"ER",4,3294,"Wall St./Pier 11",1101,0,11,81
"ER",4,3295,"Wall St./Pier 11",1202,0,12,81
"ER",4,3296,"Wall St./Pier 11",1103,0,11,81
"ER",4,3298,"Wall St./Pier 11",1105,0,11,81
"ER",4,3315,"Wall St./Pier 11",1107,0,11,81
"ER",4,3317,"Wall St./Pier 11",1109,0,11,81
"ER",4,3319,"Wall St./Pier 11",1111,0,11,81
"SB",2,3374,"Bay Ridge Limited",3202,0,32,79
"SB",2,3376,"Bay Ridge Limited",3204,0,32,79
"SB",2,3378,"Bay Ridge Limited",3206,0,32,79
"SB",2,3380,"Bay Ridge Limited",3208,0,32,79
"SB",1,3391,"Sunset Park/BAT Limited",3112,0,31,117
"SB",1,3398,"Wall St./Pier 11 Limited",3201,1,32,80
"SB",1,3400,"Wall St./Pier 11 Limited",3203,1,32,80
"SB",1,3402,"Wall St./Pier 11 Limited",3205,1,32,80
"SB",1,3404,"Wall St./Pier 11 Limited",3207,1,32,80
"SB",1,3414,"Wall St./Pier 11 Limited",3213,1,32,120
"SB",1,3417,"Corlears Hook Limited",3113,1,31,118
"AS",2,3444,"East 90th St",4301,1,43,107
"AS",2,3445,"East 90th St",4102,1,41,107
"AS",2,3446,"East 90th St",4202,1,42,107
"AS",2,3447,"East 90th St",4303,1,43,107
"AS",2,3448,"East 90th St",4104,1,41,107
"AS",2,3449,"East 90th St",4204,1,42,107
"AS",2,3450,"East 90th St",4305,1,43,107
"AS",2,3451,"East 90th St",4206,1,42,107
"AS",2,3452,"East 90th St",4307,1,43,107
"AS",2,3453,"East 90th St",4208,1,42,107
"AS",2,3454,"East 90th St",4309,1,43,107
"AS",2,3455,"East 90th St",4210,1,42,107
"AS",2,3456,"East 90th St",4311,1,43,107
"AS",2,3457,"East 90th St",4106,1,41,107
"AS",2,3458,"East 90th St",4212,1,42,107
"AS",2,3463,"Wall St./Pier 11",4101,0,41,108
"AS",2,3464,"Wall St./Pier 11",4201,0,42,108
"AS",2,3465,"Wall St./Pier 11",4302,0,43,108
"AS",2,3466,"Wall St./Pier 11",4103,0,41,108
"AS",2,3467,"Wall St./Pier 11",4203,0,42,108
"AS",2,3468,"Wall St./Pier 11",4304,0,43,108
"AS",2,3469,"Wall St./Pier 11",4105,0,41,108
"AS",2,3470,"Wall St./Pier 11",4205,0,42,108
"AS",2,3471,"Wall St./Pier 11",4306,0,43,108
"AS",2,3472,"Wall St./Pier 11",4207,0,42,108
"AS",2,3473,"Wall St./Pier 11",4308,0,43,108
"AS",2,3474,"Wall St./Pier 11",4209,0,42,108
"AS",2,3475,"Wall St./Pier 11",4310,0,43,108
"AS",2,3476,"Wall St./Pier 11",4211,0,42,108
"AS",2,3478,"Wall St./Pier 11",4107,0,41,108
"AS",2,3479,"Wall St./Pier 11",4213,0,42,108
"SV",2,3507,"Ferry Point Park",6301,1,63,15
"SV",2,3508,"Ferry Point Park",6102,1,61,15
"SV",2,3509,"Ferry Point Park",6202,1,62,15
"SV",2,3510,"Ferry Point Park",6303,1,63,15
"SV",2,3511,"Ferry Point Park",6104,1,61,15
"SV",2,3512,"Ferry Point Park",6204,1,62,15
"SV",2,3513,"Ferry Point Park",6305,1,63,15
"SV",2,3514,"Ferry Point Park",6106,1,61,15
"SV",2,3515,"Ferry Point Park",6206,1,62,15
"SV",2,3516,"Ferry Point Park",6108,1,61,15
"SV",2,3517,"Ferry Point Park",6208,1,62,15
"SV",2,3518,"Ferry Point Park",6110,1,61,15
"SV",2,3519,"Ferry Point Park",6210,1,62,15
"SV",2,3520,"Ferry Point Park",6307,1,63,15
"SV",2,3521,"Ferry Point Park",6112,1,61,15
"SV",2,3522,"Ferry Point Park",6212,1,62,15
"SV",2,3523,"Ferry Point Park",6309,1,63,15
"SV",2,3524,"Ferry Point Park",6114,1,61,15
"SV",2,3525,"Ferry Point Park",6311,1,63,15
"SV",2,3526,"Wall St./Pier 11",6101,0,61,83
"SV",2,3527,"Wall St./Pier 11",6201,0,62,83
"SV",2,3528,"Wall St./Pier 11",6302,0,63,83
"SV",2,3529,"Wall St./Pier 11",6103,0,61,83
"SV",2,3530,"Wall St./Pier 11",6203,0,62,83
"SV",2,3531,"Wall St./Pier 11",6304,0,63,83
"SV",2,3532,"Wall St./Pier 11",6105,0,61,83
"SV",2,3533,"Wall St./Pier 11",6205,0,62,83
"SV",2,3534,"Wall St./Pier 11",6306,0,63,83
"SV",2,3535,"Wall St./Pier 11",6107,0,61,83
"SV",2,3536,"Wall St./Pier 11",6207,0,62,83
"SV",2,3537,"Wall St./Pier 11",6109,0,61,83
"SV",2,3538,"Wall St./Pier 11",6209,0,62,83
"SV",2,3539,"Wall St./Pier 11",6111,0,61,83
"SV",2,3540,"Wall St./Pier 11",6211,0,62,83
"SV",2,3541,"Wall St./Pier 11",6308,0,63,83
"SV",2,3542,"Wall St./Pier 11",6113,0,61,83
"SV",2,3543,"Wall St./Pier 11",6213,0,62,83
"SV",2,3544,"Wall St./Pier 11",6310,0,63,83
"SV",4,3545,"Ferry Point Park",6201,1,62,15
"SV",4,3546,"Ferry Point Park",6102,1,61,15
"SV",4,3548,"Ferry Point Park",6104,1,61,15
"SV",4,3550,"Ferry Point Park",6106,1,61,15
"SV",4,3552,"Ferry Point Park",6108,1,61,15
"SV",4,3554,"Ferry Point Park",6110,1,61,15
"SV",4,3557,"Wall St./Pier 11",6101,0,61,83
"SV",4,3558,"Wall St./Pier 11",6202,0,62,83
"SV",4,3559,"Wall St./Pier 11",6103,0,61,83
"SV",4,3561,"Wall St./Pier 11",6105,0,61,83
"SV",4,3563,"Wall St./Pier 11",6107,0,61,83
"SV",4,3565,"Wall St./Pier 11",6109,0,61,83
"SV",4,3567,"Wall St./Pier 11",6111,0,61,83
"RES",2,3569,"Rockaway",10101,0,101,44
"RES",1,3570,"Rockaway",10103,0,101,44
"RWS",2,3623,"Rockaway",20101,0,201,27
"RWS",2,3624,"Rockaway",20103,0,201,27
"RWS",2,3625,"Rockaway",20105,0,201,27
"RWS",2,3626,"Rockaway",20107,0,201,27
"SG",2,3677,"St. George",8102,0,81,71
"SG",2,3678,"St. George",8202,0,82,71
"SG",2,3679,"St. George",8302,0,83,71
"SG",2,3680,"St. George",8104,0,81,71
"SG",2,3681,"St. George",8204,0,82,71
"SG",2,3682,"St. George",8304,0,83,71
"SG",2,3683,"St. George",8106,0,81,71
"SG",2,3684,"St. George",8306,0,83,71
"SG",2,3685,"St. George",8108,0,81,71
"SG",2,3686,"St. George",8308,0,83,71
"SG",2,3687,"St. George",8110,0,81,71
"SG",2,3688,"St. George",8310,0,83,71
"SG",2,3689,"St. George",8112,0,81,71
"SG",2,3690,"St. George",8312,0,83,71
"SG",2,3691,"St. George",8114,0,81,71
"SG",2,3692,"St. George",8314,0,83,71
"SG",2,3693,"St. George",8206,0,82,71
"SG",2,3694,"St. George",8116,0,81,71
"SG",2,3695,"St. George",8316,0,83,71
"SG",2,3696,"St. George",8208,0,82,71
"SG",2,3697,"St. George",8118,0,81,71
"SG",2,3698,"St. George",8318,0,83,71
"SG",2,3699,"St. George",8210,0,82,71
"SG",2,3700,"St. George",8320,0,83,71
"SG",2,3701,"St. George",8212,0,82,71
"SG",2,3702,"Midtown West/W 39th St-Pier 79",8101,1,81,16
"SG",2,3703,"Midtown West/W 39th St-Pier 79",8201,1,82,16
"SG",2,3704,"Midtown West/W 39th St-Pier 79",8301,1,83,16
"SG",2,3705,"Midtown West/W 39th St-Pier 79",8103,1,81,16
"SG",2,3706,"Midtown West/W 39th St-Pier 79",8203,1,82,16
"SG",2,3707,"Midtown West/W 39th St-Pier 79",8303,1,83,16
"SG",2,3708,"Midtown West/W 39th St-Pier 79",8105,1,81,16
"SG",2,3709,"Midtown West/W 39th St-Pier 79",8205,1,82,16
"SG",2,3710,"Midtown West/W 39th St-Pier 79",8305,1,83,16
"SG",2,3711,"Midtown West/W 39th St-Pier 79",8107,1,81,16
"SG",2,3712,"Midtown West/W 39th St-Pier 79",8307,1,83,16
"SG",2,3713,"Midtown West/W 39th St-Pier 79",8109,1,81,16
"SG",2,3714,"Midtown West/W 39th St-Pier 79",8309,1,83,16
"SG",2,3715,"Midtown West/W 39th St-Pier 79",8111,1,81,16
"SG",2,3716,"Midtown West/W 39th St-Pier 79",8311,1,83,16
"SG",2,3717,"Midtown West/W 39th St-Pier 79",8113,1,81,16
"SG",2,3718,"Midtown West/W 39th St-Pier 79",8313,1,83,16
"SG",2,3719,"Midtown West/W 39th St-Pier 79",8115,1,81,16
"SG",2,3720,"Midtown West/W 39th St-Pier 79",8315,1,83,16
"SG",2,3721,"Midtown West/W 39th St-Pier 79",8207,1,82,16
"SG",2,3722,"Midtown West/W 39th St-Pier 79",8117,1,81,16
"SG",2,3723,"Midtown West/W 39th St-Pier 79",8317,1,83,16
"SG",2,3724,"Midtown West/W 39th St-Pier 79",8209,1,82,16
"SG",2,3725,"Midtown West/W 39th St-Pier 79",8119,1,81,16
"SG",2,3726,"Midtown West/W 39th St-Pier 79",8319,1,83,16
"SG",2,3727,"Midtown West/W 39th St-Pier 79",8211,1,82,16
"SG",2,3728,"Midtown West/W 39th St-Pier 79",8321,1,83,16
"SG",4,3729,"St. George",8201,0,82,71
"SG",4,3730,"St. George",8102,0,81,71
"SG",4,3731,"St. George",8203,0,82,71
"SG",4,3733,"St. George",8205,0,82,71
"SG",4,3735,"St. George",8207,0,82,71
"SG",4,3737,"St. George",8209,0,82,71
"SG",4,3739,"St. George",8211,0,82,71
"SG",4,3741,"St. George",8213,0,82,71
"SG",4,3746,"Midtown West/W 39th St-Pier 79",8101,1,81,16
"SG",4,3747,"Midtown West/W 39th St-Pier 79",8202,1,82,16
"SG",4,3748,"Midtown West/W 39th St-Pier 79",8103,1,81,16
"SG",4,3749,"Midtown West/W 39th St-Pier 79",8204,1,82,16
"SG",4,3751,"Midtown West/W 39th St-Pier 79",8206,1,82,16
"SG",4,3753,"Midtown West/W 39th St-Pier 79",8208,1,82,16
"SG",4,3755,"Midtown West/W 39th St-Pier 79",8210,1,82,16
"SG",4,3757,"Midtown West/W 39th St-Pier 79",8212,1,82,16
"SG",4,3759,"Midtown West/W 39th St-Pier 79",8214,1,82,16
